"Tr A(WL),""Tr A(LEVEL)[LOG]"",""Tr B(WL)"",""Tr B(LEVEL)[LOG]"",""Tr C(WL)"",""Tr C(LEVEL)[LOG]"",""Tr D(WL)"",""Tr D(LEVEL)[LOG]"",""Tr E(WL)"",""Tr E(LEVEL)[LOG]"",""Tr F(WL)"",""Tr F(LEVEL)[LOG]"",""Tr G(WL)"",""Tr G(LEVEL)[LOG]"""
 935.6000, -61.400,  935.6000, -67.751,  , ,  , ,  , ,  , ,  , 
 935.8000, -61.400,  935.8000, -67.745,  , ,  , ,  , ,  , ,  , 
 936.0000, -61.400,  936.0000, -67.737,  , ,  , ,  , ,  , ,  , 
 936.2000, -61.402,  936.2000, -67.730,  , ,  , ,  , ,  , ,  , 
 936.4000, -61.402,  936.4000, -67.723,  , ,  , ,  , ,  , ,  , 
 936.6000, -61.403,  936.6000, -67.719,  , ,  , ,  , ,  , ,  , 
 936.8000, -61.405,  936.8000, -67.713,  , ,  , ,  , ,  , ,  , 
 937.0000, -61.405,  937.0000, -67.702,  , ,  , ,  , ,  , ,  , 
 937.2000, -61.405,  937.2000, -67.693,  , ,  , ,  , ,  , ,  , 
 937.4000, -61.405,  937.4000, -67.688,  , ,  , ,  , ,  , ,  , 
 937.6000, -61.407,  937.6000, -67.683,  , ,  , ,  , ,  , ,  , 
 937.8000, -61.409,  937.8000, -67.678,  , ,  , ,  , ,  , ,  , 
 938.0000, -61.409,  938.0000, -67.675,  , ,  , ,  , ,  , ,  , 
 938.2000, -61.409,  938.2000, -67.672,  , ,  , ,  , ,  , ,  , 
 938.4000, -61.409,  938.4000, -67.670,  , ,  , ,  , ,  , ,  , 
 938.6000, -61.409,  938.6000, -67.666,  , ,  , ,  , ,  , ,  , 
 938.8000, -61.409,  938.8000, -67.659,  , ,  , ,  , ,  , ,  , 
 939.0000, -61.409,  939.0000, -67.652,  , ,  , ,  , ,  , ,  , 
 939.2000, -61.408,  939.2000, -67.647,  , ,  , ,  , ,  , ,  , 
 939.4000, -61.408,  939.4000, -67.642,  , ,  , ,  , ,  , ,  , 
 939.6000, -61.408,  939.6000, -67.638,  , ,  , ,  , ,  , ,  , 
 939.8000, -61.409,  939.8000, -67.631,  , ,  , ,  , ,  , ,  , 
 940.0000, -61.409,  940.0000, -67.623,  , ,  , ,  , ,  , ,  , 
 940.2000, -61.409,  940.2000, -67.618,  , ,  , ,  , ,  , ,  , 
 940.4000, -61.410,  940.4000, -67.614,  , ,  , ,  , ,  , ,  , 
 940.6000, -61.411,  940.6000, -67.612,  , ,  , ,  , ,  , ,  , 
 940.8000, -61.411,  940.8000, -67.614,  , ,  , ,  , ,  , ,  , 
 941.0000, -61.411,  941.0000, -67.616,  , ,  , ,  , ,  , ,  , 
 941.2000, -61.413,  941.2000, -67.614,  , ,  , ,  , ,  , ,  , 
 941.4000, -61.413,  941.4000, -67.609,  , ,  , ,  , ,  , ,  , 
 941.6000, -61.413,  941.6000, -67.605,  , ,  , ,  , ,  , ,  , 
 941.8000, -61.413,  941.8000, -67.606,  , ,  , ,  , ,  , ,  , 
 942.0000, -61.414,  942.0000, -67.608,  , ,  , ,  , ,  , ,  , 
 942.2000, -61.415,  942.2000, -67.609,  , ,  , ,  , ,  , ,  , 
 942.4000, -61.416,  942.4000, -67.606,  , ,  , ,  , ,  , ,  , 
 942.6000, -61.418,  942.6000, -67.599,  , ,  , ,  , ,  , ,  , 
 942.8000, -61.421,  942.8000, -67.590,  , ,  , ,  , ,  , ,  , 
 943.0000, -61.424,  943.0000, -67.584,  , ,  , ,  , ,  , ,  , 
 943.2000, -61.428,  943.2000, -67.580,  , ,  , ,  , ,  , ,  , 
 943.4000, -61.432,  943.4000, -67.579,  , ,  , ,  , ,  , ,  , 
 943.6000, -61.433,  943.6000, -67.577,  , ,  , ,  , ,  , ,  , 
 943.8000, -61.434,  943.8000, -67.572,  , ,  , ,  , ,  , ,  , 
 944.0000, -61.438,  944.0000, -67.566,  , ,  , ,  , ,  , ,  , 
 944.2000, -61.442,  944.2000, -67.562,  , ,  , ,  , ,  , ,  , 
 944.4000, -61.444,  944.4000, -67.559,  , ,  , ,  , ,  , ,  , 
 944.6000, -61.447,  944.6000, -67.559,  , ,  , ,  , ,  , ,  , 
 944.8000, -61.449,  944.8000, -67.560,  , ,  , ,  , ,  , ,  , 
 945.0000, -61.450,  945.0000, -67.556,  , ,  , ,  , ,  , ,  , 
 945.2000, -61.450,  945.2000, -67.550,  , ,  , ,  , ,  , ,  , 
 945.4000, -61.450,  945.4000, -67.543,  , ,  , ,  , ,  , ,  , 
 945.6000, -61.453,  945.6000, -67.537,  , ,  , ,  , ,  , ,  , 
 945.8000, -61.454,  945.8000, -67.533,  , ,  , ,  , ,  , ,  , 
 946.0000, -61.453,  946.0000, -67.527,  , ,  , ,  , ,  , ,  , 
 946.2000, -61.455,  946.2000, -67.519,  , ,  , ,  , ,  , ,  , 
 946.4000, -61.457,  946.4000, -67.513,  , ,  , ,  , ,  , ,  , 
 946.6000, -61.458,  946.6000, -67.510,  , ,  , ,  , ,  , ,  , 
 946.8000, -61.460,  946.8000, -67.508,  , ,  , ,  , ,  , ,  , 
 947.0000, -61.462,  947.0000, -67.508,  , ,  , ,  , ,  , ,  , 
 947.2000, -61.466,  947.2000, -67.508,  , ,  , ,  , ,  , ,  , 
 947.4000, -61.469,  947.4000, -67.507,  , ,  , ,  , ,  , ,  , 
 947.6000, -61.472,  947.6000, -67.504,  , ,  , ,  , ,  , ,  , 
 947.8000, -61.476,  947.8000, -67.502,  , ,  , ,  , ,  , ,  , 
 948.0000, -61.480,  948.0000, -67.499,  , ,  , ,  , ,  , ,  , 
 948.2000, -61.481,  948.2000, -67.496,  , ,  , ,  , ,  , ,  , 
 948.4000, -61.483,  948.4000, -67.496,  , ,  , ,  , ,  , ,  , 
 948.6000, -61.486,  948.6000, -67.493,  , ,  , ,  , ,  , ,  , 
 948.8000, -61.489,  948.8000, -67.491,  , ,  , ,  , ,  , ,  , 
 949.0000, -61.493,  949.0000, -67.489,  , ,  , ,  , ,  , ,  , 
 949.2000, -61.495,  949.2000, -67.489,  , ,  , ,  , ,  , ,  , 
 949.4000, -61.498,  949.4000, -67.489,  , ,  , ,  , ,  , ,  , 
 949.6000, -61.500,  949.6000, -67.488,  , ,  , ,  , ,  , ,  , 
 949.8000, -61.504,  949.8000, -67.488,  , ,  , ,  , ,  , ,  , 
 950.0000, -61.509,  950.0000, -67.489,  , ,  , ,  , ,  , ,  , 
 950.2000, -61.514,  950.2000, -67.490,  , ,  , ,  , ,  , ,  , 
 950.4000, -61.518,  950.4000, -67.488,  , ,  , ,  , ,  , ,  , 
 950.6000, -61.520,  950.6000, -67.486,  , ,  , ,  , ,  , ,  , 
 950.8000, -61.523,  950.8000, -67.484,  , ,  , ,  , ,  , ,  , 
 951.0000, -61.525,  951.0000, -67.483,  , ,  , ,  , ,  , ,  , 
 951.2000, -61.529,  951.2000, -67.482,  , ,  , ,  , ,  , ,  , 
 951.4000, -61.532,  951.4000, -67.482,  , ,  , ,  , ,  , ,  , 
 951.6000, -61.535,  951.6000, -67.480,  , ,  , ,  , ,  , ,  , 
 951.8000, -61.538,  951.8000, -67.477,  , ,  , ,  , ,  , ,  , 
 952.0000, -61.540,  952.0000, -67.474,  , ,  , ,  , ,  , ,  , 
 952.2000, -61.543,  952.2000, -67.469,  , ,  , ,  , ,  , ,  , 
 952.4000, -61.545,  952.4000, -67.463,  , ,  , ,  , ,  , ,  , 
 952.6000, -61.547,  952.6000, -67.458,  , ,  , ,  , ,  , ,  , 
 952.8000, -61.551,  952.8000, -67.451,  , ,  , ,  , ,  , ,  , 
 953.0000, -61.555,  953.0000, -67.446,  , ,  , ,  , ,  , ,  , 
 953.2000, -61.557,  953.2000, -67.441,  , ,  , ,  , ,  , ,  , 
 953.4000, -61.560,  953.4000, -67.435,  , ,  , ,  , ,  , ,  , 
 953.6000, -61.565,  953.6000, -67.431,  , ,  , ,  , ,  , ,  , 
 953.8000, -61.568,  953.8000, -67.429,  , ,  , ,  , ,  , ,  , 
 954.0000, -61.570,  954.0000, -67.428,  , ,  , ,  , ,  , ,  , 
 954.2000, -61.570,  954.2000, -67.430,  , ,  , ,  , ,  , ,  , 
 954.4000, -61.574,  954.4000, -67.435,  , ,  , ,  , ,  , ,  , 
 954.6000, -61.579,  954.6000, -67.436,  , ,  , ,  , ,  , ,  , 
 954.8000, -61.581,  954.8000, -67.436,  , ,  , ,  , ,  , ,  , 
 955.0000, -61.582,  955.0000, -67.434,  , ,  , ,  , ,  , ,  , 
 955.2000, -61.584,  955.2000, -67.431,  , ,  , ,  , ,  , ,  , 
 955.4000, -61.589,  955.4000, -67.429,  , ,  , ,  , ,  , ,  , 
 955.6000, -61.593,  955.6000, -67.427,  , ,  , ,  , ,  , ,  , 
 955.8000, -61.594,  955.8000, -67.425,  , ,  , ,  , ,  , ,  , 
 956.0000, -61.598,  956.0000, -67.424,  , ,  , ,  , ,  , ,  , 
 956.2000, -61.606,  956.2000, -67.421,  , ,  , ,  , ,  , ,  , 
 956.4000, -61.611,  956.4000, -67.417,  , ,  , ,  , ,  , ,  , 
 956.6000, -61.614,  956.6000, -67.414,  , ,  , ,  , ,  , ,  , 
 956.8000, -61.618,  956.8000, -67.413,  , ,  , ,  , ,  , ,  , 
 957.0000, -61.624,  957.0000, -67.412,  , ,  , ,  , ,  , ,  , 
 957.2000, -61.629,  957.2000, -67.410,  , ,  , ,  , ,  , ,  , 
 957.4000, -61.631,  957.4000, -67.407,  , ,  , ,  , ,  , ,  , 
 957.6000, -61.632,  957.6000, -67.403,  , ,  , ,  , ,  , ,  , 
 957.8000, -61.636,  957.8000, -67.400,  , ,  , ,  , ,  , ,  , 
 958.0000, -61.640,  958.0000, -67.395,  , ,  , ,  , ,  , ,  , 
 958.2000, -61.641,  958.2000, -67.392,  , ,  , ,  , ,  , ,  , 
 958.4000, -61.642,  958.4000, -67.392,  , ,  , ,  , ,  , ,  , 
 958.6000, -61.644,  958.6000, -67.394,  , ,  , ,  , ,  , ,  , 
 958.8000, -61.647,  958.8000, -67.395,  , ,  , ,  , ,  , ,  , 
 959.0000, -61.649,  959.0000, -67.396,  , ,  , ,  , ,  , ,  , 
 959.2000, -61.650,  959.2000, -67.396,  , ,  , ,  , ,  , ,  , 
 959.4000, -61.653,  959.4000, -67.397,  , ,  , ,  , ,  , ,  , 
 959.6000, -61.659,  959.6000, -67.399,  , ,  , ,  , ,  , ,  , 
 959.8000, -61.663,  959.8000, -67.400,  , ,  , ,  , ,  , ,  , 
 960.0000, -61.667,  960.0000, -67.400,  , ,  , ,  , ,  , ,  , 
 960.2000, -61.670,  960.2000, -67.400,  , ,  , ,  , ,  , ,  , 
 960.4000, -61.674,  960.4000, -67.401,  , ,  , ,  , ,  , ,  , 
 960.6000, -61.678,  960.6000, -67.403,  , ,  , ,  , ,  , ,  , 
 960.8000, -61.684,  960.8000, -67.404,  , ,  , ,  , ,  , ,  , 
 961.0000, -61.688,  961.0000, -67.406,  , ,  , ,  , ,  , ,  , 
 961.2000, -61.692,  961.2000, -67.412,  , ,  , ,  , ,  , ,  , 
 961.4000, -61.696,  961.4000, -67.418,  , ,  , ,  , ,  , ,  , 
 961.6000, -61.700,  961.6000, -67.420,  , ,  , ,  , ,  , ,  , 
 961.8000, -61.703,  961.8000, -67.422,  , ,  , ,  , ,  , ,  , 
 962.0000, -61.706,  962.0000, -67.425,  , ,  , ,  , ,  , ,  , 
 962.2000, -61.709,  962.2000, -67.425,  , ,  , ,  , ,  , ,  , 
 962.4000, -61.713,  962.4000, -67.424,  , ,  , ,  , ,  , ,  , 
 962.6000, -61.718,  962.6000, -67.423,  , ,  , ,  , ,  , ,  , 
 962.8000, -61.721,  962.8000, -67.421,  , ,  , ,  , ,  , ,  , 
 963.0000, -61.723,  963.0000, -67.417,  , ,  , ,  , ,  , ,  , 
 963.2000, -61.729,  963.2000, -67.411,  , ,  , ,  , ,  , ,  , 
 963.4000, -61.734,  963.4000, -67.408,  , ,  , ,  , ,  , ,  , 
 963.6000, -61.738,  963.6000, -67.408,  , ,  , ,  , ,  , ,  , 
 963.8000, -61.743,  963.8000, -67.408,  , ,  , ,  , ,  , ,  , 
 964.0000, -61.747,  964.0000, -67.409,  , ,  , ,  , ,  , ,  , 
 964.2000, -61.752,  964.2000, -67.409,  , ,  , ,  , ,  , ,  , 
 964.4000, -61.755,  964.4000, -67.410,  , ,  , ,  , ,  , ,  , 
 964.6000, -61.758,  964.6000, -67.409,  , ,  , ,  , ,  , ,  , 
 964.8000, -61.761,  964.8000, -67.408,  , ,  , ,  , ,  , ,  , 
 965.0000, -61.765,  965.0000, -67.409,  , ,  , ,  , ,  , ,  , 
 965.2000, -61.768,  965.2000, -67.410,  , ,  , ,  , ,  , ,  , 
 965.4000, -61.773,  965.4000, -67.411,  , ,  , ,  , ,  , ,  , 
 965.6000, -61.778,  965.6000, -67.409,  , ,  , ,  , ,  , ,  , 
 965.8000, -61.782,  965.8000, -67.406,  , ,  , ,  , ,  , ,  , 
 966.0000, -61.786,  966.0000, -67.403,  , ,  , ,  , ,  , ,  , 
 966.2000, -61.792,  966.2000, -67.400,  , ,  , ,  , ,  , ,  , 
 966.4000, -61.798,  966.4000, -67.397,  , ,  , ,  , ,  , ,  , 
 966.6000, -61.803,  966.6000, -67.393,  , ,  , ,  , ,  , ,  , 
 966.8000, -61.808,  966.8000, -67.389,  , ,  , ,  , ,  , ,  , 
 967.0000, -61.812,  967.0000, -67.387,  , ,  , ,  , ,  , ,  , 
 967.2000, -61.815,  967.2000, -67.384,  , ,  , ,  , ,  , ,  , 
 967.4000, -61.817,  967.4000, -67.380,  , ,  , ,  , ,  , ,  , 
 967.6000, -61.818,  967.6000, -67.377,  , ,  , ,  , ,  , ,  , 
 967.8000, -61.822,  967.8000, -67.377,  , ,  , ,  , ,  , ,  , 
 968.0000, -61.826,  968.0000, -67.377,  , ,  , ,  , ,  , ,  , 
 968.2000, -61.829,  968.2000, -67.376,  , ,  , ,  , ,  , ,  , 
 968.4000, -61.831,  968.4000, -67.375,  , ,  , ,  , ,  , ,  , 
 968.6000, -61.835,  968.6000, -67.376,  , ,  , ,  , ,  , ,  , 
 968.8000, -61.838,  968.8000, -67.382,  , ,  , ,  , ,  , ,  , 
 969.0000, -61.843,  969.0000, -67.389,  , ,  , ,  , ,  , ,  , 
 969.2000, -61.848,  969.2000, -67.395,  , ,  , ,  , ,  , ,  , 
 969.4000, -61.852,  969.4000, -67.403,  , ,  , ,  , ,  , ,  , 
 969.6000, -61.855,  969.6000, -67.413,  , ,  , ,  , ,  , ,  , 
 969.8000, -61.858,  969.8000, -67.420,  , ,  , ,  , ,  , ,  , 
 970.0000, -61.860,  970.0000, -67.425,  , ,  , ,  , ,  , ,  , 
 970.2000, -61.862,  970.2000, -67.430,  , ,  , ,  , ,  , ,  , 
 970.4000, -61.864,  970.4000, -67.432,  , ,  , ,  , ,  , ,  , 
 970.6000, -61.867,  970.6000, -67.432,  , ,  , ,  , ,  , ,  , 
 970.8000, -61.871,  970.8000, -67.428,  , ,  , ,  , ,  , ,  , 
 971.0000, -61.874,  971.0000, -67.423,  , ,  , ,  , ,  , ,  , 
 971.2000, -61.879,  971.2000, -67.419,  , ,  , ,  , ,  , ,  , 
 971.4000, -61.883,  971.4000, -67.415,  , ,  , ,  , ,  , ,  , 
 971.6000, -61.886,  971.6000, -67.407,  , ,  , ,  , ,  , ,  , 
 971.8000, -61.889,  971.8000, -67.401,  , ,  , ,  , ,  , ,  , 
 972.0000, -61.894,  972.0000, -67.396,  , ,  , ,  , ,  , ,  , 
 972.2000, -61.899,  972.2000, -67.390,  , ,  , ,  , ,  , ,  , 
 972.4000, -61.903,  972.4000, -67.384,  , ,  , ,  , ,  , ,  , 
 972.6000, -61.907,  972.6000, -67.379,  , ,  , ,  , ,  , ,  , 
 972.8000, -61.909,  972.8000, -67.375,  , ,  , ,  , ,  , ,  , 
 973.0000, -61.910,  973.0000, -67.371,  , ,  , ,  , ,  , ,  , 
 973.2000, -61.912,  973.2000, -67.368,  , ,  , ,  , ,  , ,  , 
 973.4000, -61.916,  973.4000, -67.367,  , ,  , ,  , ,  , ,  , 
 973.6000, -61.920,  973.6000, -67.365,  , ,  , ,  , ,  , ,  , 
 973.8000, -61.923,  973.8000, -67.362,  , ,  , ,  , ,  , ,  , 
 974.0000, -61.925,  974.0000, -67.359,  , ,  , ,  , ,  , ,  , 
 974.2000, -61.927,  974.2000, -67.357,  , ,  , ,  , ,  , ,  , 
 974.4000, -61.929,  974.4000, -67.356,  , ,  , ,  , ,  , ,  , 
 974.6000, -61.933,  974.6000, -67.357,  , ,  , ,  , ,  , ,  , 
 974.8000, -61.937,  974.8000, -67.358,  , ,  , ,  , ,  , ,  , 
 975.0000, -61.941,  975.0000, -67.356,  , ,  , ,  , ,  , ,  , 
 975.2000, -61.943,  975.2000, -67.352,  , ,  , ,  , ,  , ,  , 
 975.4000, -61.943,  975.4000, -67.350,  , ,  , ,  , ,  , ,  , 
 975.6000, -61.945,  975.6000, -67.350,  , ,  , ,  , ,  , ,  , 
 975.8000, -61.950,  975.8000, -67.350,  , ,  , ,  , ,  , ,  , 
 976.0000, -61.955,  976.0000, -67.350,  , ,  , ,  , ,  , ,  , 
 976.2000, -61.957,  976.2000, -67.349,  , ,  , ,  , ,  , ,  , 
 976.4000, -61.958,  976.4000, -67.348,  , ,  , ,  , ,  , ,  , 
 976.6000, -61.957,  976.6000, -67.346,  , ,  , ,  , ,  , ,  , 
 976.8000, -61.957,  976.8000, -67.346,  , ,  , ,  , ,  , ,  , 
 977.0000, -61.960,  977.0000, -67.349,  , ,  , ,  , ,  , ,  , 
 977.2000, -61.966,  977.2000, -67.352,  , ,  , ,  , ,  , ,  , 
 977.4000, -61.972,  977.4000, -67.354,  , ,  , ,  , ,  , ,  , 
 977.6000, -61.973,  977.6000, -67.354,  , ,  , ,  , ,  , ,  , 
 977.8000, -61.971,  977.8000, -67.353,  , ,  , ,  , ,  , ,  , 
 978.0000, -61.970,  978.0000, -67.353,  , ,  , ,  , ,  , ,  , 
 978.2000, -61.973,  978.2000, -67.355,  , ,  , ,  , ,  , ,  , 
 978.4000, -61.977,  978.4000, -67.356,  , ,  , ,  , ,  , ,  , 
 978.6000, -61.982,  978.6000, -67.356,  , ,  , ,  , ,  , ,  , 
 978.8000, -61.985,  978.8000, -67.354,  , ,  , ,  , ,  , ,  , 
 979.0000, -61.984,  979.0000, -67.352,  , ,  , ,  , ,  , ,  , 
 979.2000, -61.980,  979.2000, -67.351,  , ,  , ,  , ,  , ,  , 
 979.4000, -61.976,  979.4000, -67.349,  , ,  , ,  , ,  , ,  , 
 979.6000, -61.978,  979.6000, -67.350,  , ,  , ,  , ,  , ,  , 
 979.8000, -61.982,  979.8000, -67.352,  , ,  , ,  , ,  , ,  , 
 980.0000, -61.986,  980.0000, -67.352,  , ,  , ,  , ,  , ,  , 
 980.2000, -61.989,  980.2000, -67.350,  , ,  , ,  , ,  , ,  , 
 980.4000, -61.990,  980.4000, -67.347,  , ,  , ,  , ,  , ,  , 
 980.6000, -61.989,  980.6000, -67.344,  , ,  , ,  , ,  , ,  , 
 980.8000, -61.989,  980.8000, -67.342,  , ,  , ,  , ,  , ,  , 
 981.0000, -61.992,  981.0000, -67.339,  , ,  , ,  , ,  , ,  , 
 981.2000, -61.997,  981.2000, -67.337,  , ,  , ,  , ,  , ,  , 
 981.4000, -62.001,  981.4000, -67.335,  , ,  , ,  , ,  , ,  , 
 981.6000, -62.003,  981.6000, -67.332,  , ,  , ,  , ,  , ,  , 
 981.8000, -62.003,  981.8000, -67.328,  , ,  , ,  , ,  , ,  , 
 982.0000, -62.002,  982.0000, -67.324,  , ,  , ,  , ,  , ,  , 
 982.2000, -62.002,  982.2000, -67.318,  , ,  , ,  , ,  , ,  , 
 982.4000, -62.005,  982.4000, -67.316,  , ,  , ,  , ,  , ,  , 
 982.6000, -62.010,  982.6000, -67.313,  , ,  , ,  , ,  , ,  , 
 982.8000, -62.013,  982.8000, -67.309,  , ,  , ,  , ,  , ,  , 
 983.0000, -62.014,  983.0000, -67.307,  , ,  , ,  , ,  , ,  , 
 983.2000, -62.015,  983.2000, -67.304,  , ,  , ,  , ,  , ,  , 
 983.4000, -62.015,  983.4000, -67.300,  , ,  , ,  , ,  , ,  , 
 983.6000, -62.016,  983.6000, -67.295,  , ,  , ,  , ,  , ,  , 
 983.8000, -62.019,  983.8000, -67.290,  , ,  , ,  , ,  , ,  , 
 984.0000, -62.024,  984.0000, -67.286,  , ,  , ,  , ,  , ,  , 
 984.2000, -62.028,  984.2000, -67.284,  , ,  , ,  , ,  , ,  , 
 984.4000, -62.029,  984.4000, -67.281,  , ,  , ,  , ,  , ,  , 
 984.6000, -62.029,  984.6000, -67.281,  , ,  , ,  , ,  , ,  , 
 984.8000, -62.030,  984.8000, -67.285,  , ,  , ,  , ,  , ,  , 
 985.0000, -62.032,  985.0000, -67.289,  , ,  , ,  , ,  , ,  , 
 985.2000, -62.035,  985.2000, -67.291,  , ,  , ,  , ,  , ,  , 
 985.4000, -62.040,  985.4000, -67.290,  , ,  , ,  , ,  , ,  , 
 985.6000, -62.043,  985.6000, -67.289,  , ,  , ,  , ,  , ,  , 
 985.8000, -62.045,  985.8000, -67.292,  , ,  , ,  , ,  , ,  , 
 986.0000, -62.047,  986.0000, -67.295,  , ,  , ,  , ,  , ,  , 
 986.2000, -62.050,  986.2000, -67.297,  , ,  , ,  , ,  , ,  , 
 986.4000, -62.053,  986.4000, -67.300,  , ,  , ,  , ,  , ,  , 
 986.6000, -62.053,  986.6000, -67.301,  , ,  , ,  , ,  , ,  , 
 986.8000, -62.055,  986.8000, -67.300,  , ,  , ,  , ,  , ,  , 
 987.0000, -62.060,  987.0000, -67.297,  , ,  , ,  , ,  , ,  , 
 987.2000, -62.063,  987.2000, -67.293,  , ,  , ,  , ,  , ,  , 
 987.4000, -62.064,  987.4000, -67.292,  , ,  , ,  , ,  , ,  , 
 987.6000, -62.067,  987.6000, -67.290,  , ,  , ,  , ,  , ,  , 
 987.8000, -62.072,  987.8000, -67.287,  , ,  , ,  , ,  , ,  , 
 988.0000, -62.077,  988.0000, -67.284,  , ,  , ,  , ,  , ,  , 
 988.2000, -62.078,  988.2000, -67.282,  , ,  , ,  , ,  , ,  , 
 988.4000, -62.078,  988.4000, -67.281,  , ,  , ,  , ,  , ,  , 
 988.6000, -62.081,  988.6000, -67.280,  , ,  , ,  , ,  , ,  , 
 988.8000, -62.085,  988.8000, -67.275,  , ,  , ,  , ,  , ,  , 
 989.0000, -62.085,  989.0000, -67.269,  , ,  , ,  , ,  , ,  , 
 989.2000, -62.084,  989.2000, -67.262,  , ,  , ,  , ,  , ,  , 
 989.4000, -62.085,  989.4000, -67.257,  , ,  , ,  , ,  , ,  , 
 989.6000, -62.089,  989.6000, -67.254,  , ,  , ,  , ,  , ,  , 
 989.8000, -62.091,  989.8000, -67.251,  , ,  , ,  , ,  , ,  , 
 990.0000, -62.091,  990.0000, -67.247,  , ,  , ,  , ,  , ,  , 
 990.2000, -62.091,  990.2000, -67.244,  , ,  , ,  , ,  , ,  , 
 990.4000, -62.095,  990.4000, -67.241,  , ,  , ,  , ,  , ,  , 
 990.6000, -62.099,  990.6000, -67.236,  , ,  , ,  , ,  , ,  , 
 990.8000, -62.098,  990.8000, -67.232,  , ,  , ,  , ,  , ,  , 
 991.0000, -62.097,  991.0000, -67.229,  , ,  , ,  , ,  , ,  , 
 991.2000, -62.099,  991.2000, -67.225,  , ,  , ,  , ,  , ,  , 
 991.4000, -62.104,  991.4000, -67.219,  , ,  , ,  , ,  , ,  , 
 991.6000, -62.104,  991.6000, -67.212,  , ,  , ,  , ,  , ,  , 
 991.8000, -62.100,  991.8000, -67.206,  , ,  , ,  , ,  , ,  , 
 992.0000, -62.098,  992.0000, -67.203,  , ,  , ,  , ,  , ,  , 
 992.2000, -62.099,  992.2000, -67.200,  , ,  , ,  , ,  , ,  , 
 992.4000, -62.101,  992.4000, -67.196,  , ,  , ,  , ,  , ,  , 
 992.6000, -62.100,  992.6000, -67.191,  , ,  , ,  , ,  , ,  , 
 992.8000, -62.099,  992.8000, -67.186,  , ,  , ,  , ,  , ,  , 
 993.0000, -62.100,  993.0000, -67.179,  , ,  , ,  , ,  , ,  , 
 993.2000, -62.103,  993.2000, -67.175,  , ,  , ,  , ,  , ,  , 
 993.4000, -62.105,  993.4000, -67.174,  , ,  , ,  , ,  , ,  , 
 993.6000, -62.105,  993.6000, -67.173,  , ,  , ,  , ,  , ,  , 
 993.8000, -62.106,  993.8000, -67.172,  , ,  , ,  , ,  , ,  , 
 994.0000, -62.108,  994.0000, -67.169,  , ,  , ,  , ,  , ,  , 
 994.2000, -62.110,  994.2000, -67.166,  , ,  , ,  , ,  , ,  , 
 994.4000, -62.108,  994.4000, -67.164,  , ,  , ,  , ,  , ,  , 
 994.6000, -62.107,  994.6000, -67.162,  , ,  , ,  , ,  , ,  , 
 994.8000, -62.110,  994.8000, -67.163,  , ,  , ,  , ,  , ,  , 
 995.0000, -62.114,  995.0000, -67.164,  , ,  , ,  , ,  , ,  , 
 995.2000, -62.117,  995.2000, -67.164,  , ,  , ,  , ,  , ,  , 
 995.4000, -62.116,  995.4000, -67.163,  , ,  , ,  , ,  , ,  , 
 995.6000, -62.117,  995.6000, -67.163,  , ,  , ,  , ,  , ,  , 
 995.8000, -62.120,  995.8000, -67.164,  , ,  , ,  , ,  , ,  , 
 996.0000, -62.122,  996.0000, -67.168,  , ,  , ,  , ,  , ,  , 
 996.2000, -62.123,  996.2000, -67.170,  , ,  , ,  , ,  , ,  , 
 996.4000, -62.123,  996.4000, -67.172,  , ,  , ,  , ,  , ,  , 
 996.6000, -62.125,  996.6000, -67.173,  , ,  , ,  , ,  , ,  , 
 996.8000, -62.126,  996.8000, -67.173,  , ,  , ,  , ,  , ,  , 
 997.0000, -62.127,  997.0000, -67.171,  , ,  , ,  , ,  , ,  , 
 997.2000, -62.127,  997.2000, -67.170,  , ,  , ,  , ,  , ,  , 
 997.4000, -62.128,  997.4000, -67.169,  , ,  , ,  , ,  , ,  , 
 997.6000, -62.130,  997.6000, -67.168,  , ,  , ,  , ,  , ,  , 
 997.8000, -62.133,  997.8000, -67.163,  , ,  , ,  , ,  , ,  , 
 998.0000, -62.136,  998.0000, -67.155,  , ,  , ,  , ,  , ,  , 
 998.2000, -62.138,  998.2000, -67.148,  , ,  , ,  , ,  , ,  , 
 998.4000, -62.141,  998.4000, -67.142,  , ,  , ,  , ,  , ,  , 
 998.6000, -62.143,  998.6000, -67.137,  , ,  , ,  , ,  , ,  , 
 998.8000, -62.143,  998.8000, -67.132,  , ,  , ,  , ,  , ,  , 
 999.0000, -62.142,  999.0000, -67.128,  , ,  , ,  , ,  , ,  , 
 999.2000, -62.139,  999.2000, -67.123,  , ,  , ,  , ,  , ,  , 
 999.4000, -62.137,  999.4000, -67.116,  , ,  , ,  , ,  , ,  , 
 999.6000, -62.136,  999.6000, -67.109,  , ,  , ,  , ,  , ,  , 
 999.8000, -62.135,  999.8000, -67.103,  , ,  , ,  , ,  , ,  , 
1000.0000, -62.133, 1000.0000, -67.100,  , ,  , ,  , ,  , ,  , 
1000.2000, -62.131, 1000.2000, -67.095,  , ,  , ,  , ,  , ,  , 
1000.4000, -62.129, 1000.4000, -67.090,  , ,  , ,  , ,  , ,  , 
1000.6000, -62.131, 1000.6000, -67.086,  , ,  , ,  , ,  , ,  , 
1000.8000, -62.134, 1000.8000, -67.081,  , ,  , ,  , ,  , ,  , 
1001.0000, -62.136, 1001.0000, -67.073,  , ,  , ,  , ,  , ,  , 
